[07/09/22 22:00:00] Latency: 19 ms				Upload: 16634 b/s				Download: 34835 b/s				CPU Usage: 74 %				CPU Clock: 0 MHz				CPU Temp: 53 °C				GPU Usage: 43 %				GPU Clock: 2076 MHz				GPU Temp: 63 °C				GPU Memory Usage: 2419 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 63 %				GPU Fan Speed: 66 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10327 b				SWAP Usage: 19264045056 b				SWAP Free: 3752140800 b
[07/09/22 22:10:05] Latency: 16 ms				Upload: 324 b/s				Download: 18122 b/s				CPU Usage: 57 %				CPU Clock: 0 MHz				CPU Temp: 49 °C				GPU Usage: 58 %				GPU Clock: 2076 MHz				GPU Temp: 66 °C				GPU Memory Usage: 2420 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 66 %				GPU Fan Speed: 67 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10571 b				SWAP Usage: 19557335040 b				SWAP Free: 3458850816 b
[07/09/22 22:20:05] Latency: 17 ms				Upload: 6783 b/s				Download: 44500 b/s				CPU Usage: 67 %				CPU Clock: 0 MHz				CPU Temp: 54 °C				GPU Usage: 37 %				GPU Clock: 2076 MHz				GPU Temp: 62 °C				GPU Memory Usage: 2421 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 64 %				GPU Fan Speed: 65 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10352 b				SWAP Usage: 19307630592 b				SWAP Free: 3708555264 b
[07/09/22 22:30:05] Latency: 24 ms				Upload: 16088 b/s				Download: 14036 b/s				CPU Usage: 51 %				CPU Clock: 0 MHz				CPU Temp: 55 °C				GPU Usage: 53 %				GPU Clock: 2076 MHz				GPU Temp: 64 °C				GPU Memory Usage: 2432 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 78 %				GPU Fan Speed: 67 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10472 b				SWAP Usage: 19419914240 b				SWAP Free: 3596271616 b
[07/09/22 22:40:05] Latency: 20 ms				Upload: 26182 b/s				Download: 24902 b/s				CPU Usage: 97 %				CPU Clock: 0 MHz				CPU Temp: 56 °C				GPU Usage: 9 %				GPU Clock: 2076 MHz				GPU Temp: 57 °C				GPU Memory Usage: 2959 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 52 %				GPU Fan Speed: 63 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 9839 b				SWAP Usage: 19089031168 b				SWAP Free: 3927154688 b
[07/09/22 22:50:05] Latency: 16 ms				Upload: 26480 b/s				Download: 2400 b/s				CPU Usage: 88 %				CPU Clock: 0 MHz				CPU Temp: 55 °C				GPU Usage: 51 %				GPU Clock: 2062 MHz				GPU Temp: 64 °C				GPU Memory Usage: 2745 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 66 %				GPU Fan Speed: 68 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 9914 b				SWAP Usage: 19541123072 b				SWAP Free: 3475062784 b
[07/09/22 23:00:31] Latency: 27 ms				Upload: 31370 b/s				Download: 21108 b/s				CPU Usage: 100 %				CPU Clock: 0 MHz				CPU Temp: 58 °C				GPU Usage: 76 %				GPU Clock: 2062 MHz				GPU Temp: 67 °C				GPU Memory Usage: 2955 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 62 %				GPU Fan Speed: 68 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10346 b				SWAP Usage: 21138984960 b				SWAP Free: 2971910144 b
[07/09/22 23:10:46] Latency: 26 ms				Upload: 11958 b/s				Download: 6120 b/s				CPU Usage: 91 %				CPU Clock: 0 MHz				CPU Temp: 56 °C				GPU Usage: 94 %				GPU Clock: 2062 MHz				GPU Temp: 68 °C				GPU Memory Usage: 2962 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 78 %				GPU Fan Speed: 68 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10408 b				SWAP Usage: 21225222144 b				SWAP Free: 2885672960 b
[07/09/22 23:22:39] Latency: 39 ms				Upload: 25082 b/s				Download: 2878 b/s				CPU Usage: 89 %				CPU Clock: 0 MHz				CPU Temp: 56 °C				GPU Usage: 65 %				GPU Clock: 2062 MHz				GPU Temp: 66 °C				GPU Memory Usage: 2923 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 76 %				GPU Fan Speed: 68 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10617 b				SWAP Usage: 21175918592 b				SWAP Free: 2934976512 b
[07/09/22 23:32:44] Latency: 24 ms				Upload: 647 b/s				Download: 610 b/s				CPU Usage: 55 %				CPU Clock: 0 MHz				CPU Temp: 53 °C				GPU Usage: 51 %				GPU Clock: 2062 MHz				GPU Temp: 66 °C				GPU Memory Usage: 2681 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 64 %				GPU Fan Speed: 68 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 9700 b				SWAP Usage: 19866583040 b				SWAP Free: 4244312064 b
[07/09/22 23:42:44] Latency: 24 ms				Upload: 7073 b/s				Download: 1107 b/s				CPU Usage: 42 %				CPU Clock: 0 MHz				CPU Temp: 48 °C				GPU Usage: 67 %				GPU Clock: 2076 MHz				GPU Temp: 66 °C				GPU Memory Usage: 2894 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 78 %				GPU Fan Speed: 68 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10978 b				SWAP Usage: 19580317696 b				SWAP Free: 3435868160 b
[07/09/22 23:52:44] Latency: 20 ms				Upload: 22920 b/s				Download: 6315 b/s				CPU Usage: 53 %				CPU Clock: 0 MHz				CPU Temp: 47 °C				GPU Usage: 44 %				GPU Clock: 2076 MHz				GPU Temp: 62 °C				GPU Memory Usage: 2582 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 63 %				GPU Fan Speed: 65 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10150 b				SWAP Usage: 19007483904 b				SWAP Free: 4008701952 b
